date,exists,filename,version,revision,n_lpw_l2_files,status
2017-10-10,yes,mvn_lpw_l2_mrgscpot_20171010_v02_r03.cdf,2,3,3,ok
2017-10-11,yes,mvn_lpw_l2_mrgscpot_20171011_v02_r03.cdf,2,3,3,ok
2017-10-12,yes,mvn_lpw_l2_mrgscpot_20171012_v02_r02.cdf,2,2,9,ok
2017-10-13,yes,mvn_lpw_l2_mrgscpot_20171013_v02_r02.cdf,2,2,3,ok
2017-10-14,yes,mvn_lpw_l2_mrgscpot_20171014_v02_r02.cdf,2,2,3,ok
2017-10-15,yes,mvn_lpw_l2_mrgscpot_20171015_v02_r02.cdf,2,2,3,ok
2017-10-16,yes,mvn_lpw_l2_mrgscpot_20171016_v02_r02.cdf,2,2,3,ok
2017-10-17,yes,mvn_lpw_l2_mrgscpot_20171017_v02_r02.cdf,2,2,10,ok
2017-10-18,yes,mvn_lpw_l2_mrgscpot_20171018_v02_r02.cdf,2,2,3,ok
2017-10-19,yes,mvn_lpw_l2_mrgscpot_20171019_v02_r02.cdf,2,2,3,ok
2017-10-20,yes,mvn_lpw_l2_mrgscpot_20171020_v02_r03.cdf,2,3,3,ok
2017-10-21,yes,mvn_lpw_l2_mrgscpot_20171021_v02_r03.cdf,2,3,3,ok
2017-10-22,yes,mvn_lpw_l2_mrgscpot_20171022_v02_r03.cdf,2,3,3,ok
2017-10-23,yes,mvn_lpw_l2_mrgscpot_20171023_v02_r03.cdf,2,3,3,ok
2017-10-24,yes,mvn_lpw_l2_mrgscpot_20171024_v02_r03.cdf,2,3,3,ok
2017-10-25,yes,mvn_lpw_l2_mrgscpot_20171025_v02_r03.cdf,2,3,3,ok
2017-10-26,yes,mvn_lpw_l2_mrgscpot_20171026_v02_r03.cdf,2,3,9,ok
2017-10-27,yes,mvn_lpw_l2_mrgscpot_20171027_v02_r03.cdf,2,3,3,ok
2017-10-28,yes,mvn_lpw_l2_mrgscpot_20171028_v02_r03.cdf,2,3,3,ok
2017-10-29,yes,mvn_lpw_l2_mrgscpot_20171029_v02_r03.cdf,2,3,3,ok
2017-10-30,yes,mvn_lpw_l2_mrgscpot_20171030_v02_r03.cdf,2,3,3,ok
2017-10-31,yes,mvn_lpw_l2_mrgscpot_20171031_v02_r03.cdf,2,3,3,ok
2017-11-01,yes,mvn_lpw_l2_mrgscpot_20171101_v02_r03.cdf,2,3,10,ok
2017-11-02,yes,mvn_lpw_l2_mrgscpot_20171102_v02_r03.cdf,2,3,3,ok
2017-11-03,yes,mvn_lpw_l2_mrgscpot_20171103_v02_r03.cdf,2,3,3,ok
2017-11-04,yes,mvn_lpw_l2_mrgscpot_20171104_v02_r03.cdf,2,3,3,ok
2017-11-05,yes,mvn_lpw_l2_mrgscpot_20171105_v02_r03.cdf,2,3,3,ok
2017-11-06,yes,mvn_lpw_l2_mrgscpot_20171106_v02_r03.cdf,2,3,3,ok
2017-11-07,yes,mvn_lpw_l2_mrgscpot_20171107_v02_r03.cdf,2,3,3,ok
2017-11-08,yes,mvn_lpw_l2_mrgscpot_20171108_v02_r03.cdf,2,3,3,ok
2017-11-09,yes,mvn_lpw_l2_mrgscpot_20171109_v02_r03.cdf,2,3,3,ok
2017-11-10,yes,mvn_lpw_l2_mrgscpot_20171110_v02_r03.cdf,2,3,9,ok
2017-11-11,yes,mvn_lpw_l2_mrgscpot_20171111_v02_r03.cdf,2,3,3,ok
2017-11-12,yes,mvn_lpw_l2_mrgscpot_20171112_v02_r02.cdf,2,2,3,ok
2017-11-13,yes,mvn_lpw_l2_mrgscpot_20171113_v02_r03.cdf,2,3,3,ok
2017-11-14,yes,mvn_lpw_l2_mrgscpot_20171114_v02_r03.cdf,2,3,3,ok
2017-11-15,yes,mvn_lpw_l2_mrgscpot_20171115_v02_r03.cdf,2,3,3,ok
2017-11-16,yes,mvn_lpw_l2_mrgscpot_20171116_v02_r03.cdf,2,3,3,ok
2017-11-17,yes,mvn_lpw_l2_mrgscpot_20171117_v02_r03.cdf,2,3,3,ok
2017-11-18,yes,mvn_lpw_l2_mrgscpot_20171118_v02_r03.cdf,2,3,3,ok
2017-11-19,yes,mvn_lpw_l2_mrgscpot_20171119_v02_r03.cdf,2,3,3,ok
2017-11-20,yes,mvn_lpw_l2_mrgscpot_20171120_v02_r03.cdf,2,3,3,ok
2017-11-21,yes,mvn_lpw_l2_mrgscpot_20171121_v02_r03.cdf,2,3,3,ok
2017-11-22,yes,mvn_lpw_l2_mrgscpot_20171122_v02_r03.cdf,2,3,3,ok
2017-11-23,yes,mvn_lpw_l2_mrgscpot_20171123_v02_r03.cdf,2,3,3,ok
2017-11-24,yes,mvn_lpw_l2_mrgscpot_20171124_v02_r03.cdf,2,3,9,ok
2017-11-25,yes,mvn_lpw_l2_mrgscpot_20171125_v02_r03.cdf,2,3,3,ok
2017-11-26,yes,mvn_lpw_l2_mrgscpot_20171126_v02_r03.cdf,2,3,3,ok
2017-11-27,yes,mvn_lpw_l2_mrgscpot_20171127_v02_r03.cdf,2,3,3,ok
2017-11-28,yes,mvn_lpw_l2_mrgscpot_20171128_v02_r03.cdf,2,3,3,ok
2017-11-29,yes,mvn_lpw_l2_mrgscpot_20171129_v02_r03.cdf,2,3,3,ok
2017-11-30,yes,mvn_lpw_l2_mrgscpot_20171130_v02_r03.cdf,2,3,3,ok
2017-12-01,yes,mvn_lpw_l2_mrgscpot_20171201_v02_r03.cdf,2,3,10,ok
2017-12-02,yes,mvn_lpw_l2_mrgscpot_20171202_v02_r03.cdf,2,3,3,ok
2017-12-03,yes,mvn_lpw_l2_mrgscpot_20171203_v02_r03.cdf,2,3,3,ok
2017-12-04,yes,mvn_lpw_l2_mrgscpot_20171204_v02_r03.cdf,2,3,3,ok
2017-12-05,yes,mvn_lpw_l2_mrgscpot_20171205_v02_r03.cdf,2,3,3,ok
2017-12-06,yes,mvn_lpw_l2_mrgscpot_20171206_v02_r03.cdf,2,3,3,ok
2017-12-07,yes,mvn_lpw_l2_mrgscpot_20171207_v02_r03.cdf,2,3,3,ok
2017-12-08,yes,mvn_lpw_l2_mrgscpot_20171208_v02_r03.cdf,2,3,3,ok
2017-12-09,yes,mvn_lpw_l2_mrgscpot_20171209_v02_r03.cdf,2,3,9,ok
2017-12-10,yes,mvn_lpw_l2_mrgscpot_20171210_v02_r03.cdf,2,3,3,ok
2017-12-11,yes,mvn_lpw_l2_mrgscpot_20171211_v02_r03.cdf,2,3,3,ok
2017-12-12,yes,mvn_lpw_l2_mrgscpot_20171212_v02_r03.cdf,2,3,3,ok
2017-12-13,yes,mvn_lpw_l2_mrgscpot_20171213_v02_r03.cdf,2,3,3,ok
2017-12-14,yes,mvn_lpw_l2_mrgscpot_20171214_v02_r03.cdf,2,3,3,ok
2017-12-15,yes,mvn_lpw_l2_mrgscpot_20171215_v02_r03.cdf,2,3,3,ok
2017-12-16,yes,mvn_lpw_l2_mrgscpot_20171216_v02_r03.cdf,2,3,3,ok
2017-12-17,yes,mvn_lpw_l2_mrgscpot_20171217_v02_r03.cdf,2,3,3,ok
2017-12-18,yes,mvn_lpw_l2_mrgscpot_20171218_v02_r03.cdf,2,3,3,ok
2017-12-19,yes,mvn_lpw_l2_mrgscpot_20171219_v02_r03.cdf,2,3,3,ok
2017-12-20,yes,mvn_lpw_l2_mrgscpot_20171220_v02_r03.cdf,2,3,9,ok
2017-12-21,yes,mvn_lpw_l2_mrgscpot_20171221_v02_r03.cdf,2,3,3,ok
2017-12-22,yes,mvn_lpw_l2_mrgscpot_20171222_v02_r03.cdf,2,3,3,ok
2017-12-23,yes,mvn_lpw_l2_mrgscpot_20171223_v02_r03.cdf,2,3,3,ok
2017-12-24,yes,mvn_lpw_l2_mrgscpot_20171224_v02_r03.cdf,2,3,3,ok
2017-12-25,yes,mvn_lpw_l2_mrgscpot_20171225_v02_r03.cdf,2,3,3,ok
2017-12-26,yes,mvn_lpw_l2_mrgscpot_20171226_v02_r04.cdf,2,4,3,ok
2017-12-27,yes,mvn_lpw_l2_mrgscpot_20171227_v02_r03.cdf,2,3,3,ok
2017-12-28,yes,mvn_lpw_l2_mrgscpot_20171228_v02_r03.cdf,2,3,3,ok
2017-12-29,yes,mvn_lpw_l2_mrgscpot_20171229_v02_r04.cdf,2,4,3,ok
2017-12-30,yes,mvn_lpw_l2_mrgscpot_20171230_v02_r04.cdf,2,4,3,ok
2017-12-31,yes,mvn_lpw_l2_mrgscpot_20171231_v02_r03.cdf,2,3,3,ok
2018-01-01,yes,mvn_lpw_l2_mrgscpot_20180101_v02_r04.cdf,2,4,10,ok
2018-01-02,yes,mvn_lpw_l2_mrgscpot_20180102_v02_r03.cdf,2,3,3,ok
2018-01-03,yes,mvn_lpw_l2_mrgscpot_20180103_v02_r03.cdf,2,3,3,ok
2018-01-04,yes,mvn_lpw_l2_mrgscpot_20180104_v02_r03.cdf,2,3,9,ok
2018-01-05,yes,mvn_lpw_l2_mrgscpot_20180105_v02_r03.cdf,2,3,3,ok
2018-01-06,yes,mvn_lpw_l2_mrgscpot_20180106_v02_r03.cdf,2,3,3,ok
2018-01-07,yes,mvn_lpw_l2_mrgscpot_20180107_v02_r03.cdf,2,3,3,ok
2018-01-08,yes,mvn_lpw_l2_mrgscpot_20180108_v02_r03.cdf,2,3,3,ok
2018-01-09,yes,mvn_lpw_l2_mrgscpot_20180109_v02_r03.cdf,2,3,3,ok
2018-01-10,yes,mvn_lpw_l2_mrgscpot_20180110_v02_r03.cdf,2,3,3,ok
2018-01-11,yes,mvn_lpw_l2_mrgscpot_20180111_v02_r03.cdf,2,3,3,ok
2018-01-12,yes,mvn_lpw_l2_mrgscpot_20180112_v02_r03.cdf,2,3,3,ok
2018-01-13,yes,mvn_lpw_l2_mrgscpot_20180113_v02_r03.cdf,2,3,3,ok
2018-01-14,yes,mvn_lpw_l2_mrgscpot_20180114_v02_r03.cdf,2,3,3,ok
2018-01-15,yes,mvn_lpw_l2_mrgscpot_20180115_v02_r03.cdf,2,3,3,ok
2018-01-16,yes,mvn_lpw_l2_mrgscpot_20180116_v02_r03.cdf,2,3,3,ok
2018-01-17,yes,mvn_lpw_l2_mrgscpot_20180117_v02_r03.cdf,2,3,3,ok
2018-01-18,yes,mvn_lpw_l2_mrgscpot_20180118_v02_r04.cdf,2,4,9,ok
2018-01-19,yes,mvn_lpw_l2_mrgscpot_20180119_v02_r04.cdf,2,4,3,ok
2018-01-20,yes,mvn_lpw_l2_mrgscpot_20180120_v02_r03.cdf,2,3,3,ok
2018-01-21,yes,mvn_lpw_l2_mrgscpot_20180121_v02_r03.cdf,2,3,3,ok
2018-01-22,yes,mvn_lpw_l2_mrgscpot_20180122_v02_r04.cdf,2,4,3,ok
2018-01-23,yes,mvn_lpw_l2_mrgscpot_20180123_v02_r04.cdf,2,4,3,ok
2018-01-24,yes,mvn_lpw_l2_mrgscpot_20180124_v02_r04.cdf,2,4,3,ok
2018-01-25,yes,mvn_lpw_l2_mrgscpot_20180125_v02_r04.cdf,2,4,3,ok
2018-01-26,yes,mvn_lpw_l2_mrgscpot_20180126_v02_r04.cdf,2,4,3,ok
2018-01-27,yes,mvn_lpw_l2_mrgscpot_20180127_v02_r04.cdf,2,4,3,ok
2018-01-28,yes,mvn_lpw_l2_mrgscpot_20180128_v02_r04.cdf,2,4,3,ok
2018-01-29,yes,mvn_lpw_l2_mrgscpot_20180129_v02_r04.cdf,2,4,3,ok
2018-01-30,yes,mvn_lpw_l2_mrgscpot_20180130_v02_r04.cdf,2,4,3,ok
2018-01-31,yes,mvn_lpw_l2_mrgscpot_20180131_v02_r03.cdf,2,3,3,ok
2018-02-01,yes,mvn_lpw_l2_mrgscpot_20180201_v02_r02.cdf,2,2,10,ok
2018-02-02,yes,mvn_lpw_l2_mrgscpot_20180202_v02_r02.cdf,2,2,3,ok
2018-02-03,yes,mvn_lpw_l2_mrgscpot_20180203_v02_r02.cdf,2,2,3,ok
2018-02-04,yes,mvn_lpw_l2_mrgscpot_20180204_v02_r02.cdf,2,2,3,ok
2018-02-05,yes,mvn_lpw_l2_mrgscpot_20180205_v02_r02.cdf,2,2,3,ok
2018-02-06,yes,mvn_lpw_l2_mrgscpot_20180206_v02_r02.cdf,2,2,3,ok
2018-02-07,yes,mvn_lpw_l2_mrgscpot_20180207_v02_r02.cdf,2,2,3,ok
2018-02-08,yes,mvn_lpw_l2_mrgscpot_20180208_v02_r02.cdf,2,2,3,ok
2018-02-09,yes,mvn_lpw_l2_mrgscpot_20180209_v02_r02.cdf,2,2,3,ok
2018-02-10,yes,mvn_lpw_l2_mrgscpot_20180210_v02_r02.cdf,2,2,3,ok
2018-02-11,yes,mvn_lpw_l2_mrgscpot_20180211_v02_r02.cdf,2,2,3,ok
2018-02-12,yes,mvn_lpw_l2_mrgscpot_20180212_v02_r02.cdf,2,2,3,ok
2018-02-13,yes,mvn_lpw_l2_mrgscpot_20180213_v02_r02.cdf,2,2,3,ok
2018-02-14,yes,mvn_lpw_l2_mrgscpot_20180214_v02_r02.cdf,2,2,3,ok
2018-02-15,yes,mvn_lpw_l2_mrgscpot_20180215_v02_r02.cdf,2,2,9,ok
2018-02-16,yes,mvn_lpw_l2_mrgscpot_20180216_v02_r01.cdf,2,1,3,ok
2018-02-17,yes,mvn_lpw_l2_mrgscpot_20180217_v02_r01.cdf,2,1,3,ok
2018-02-18,yes,mvn_lpw_l2_mrgscpot_20180218_v02_r01.cdf,2,1,3,ok
2018-02-19,yes,mvn_lpw_l2_mrgscpot_20180219_v02_r01.cdf,2,1,3,ok
2018-02-20,yes,mvn_lpw_l2_mrgscpot_20180220_v02_r01.cdf,2,1,3,ok
2018-02-21,yes,mvn_lpw_l2_mrgscpot_20180221_v02_r01.cdf,2,1,3,ok
2018-02-22,yes,mvn_lpw_l2_mrgscpot_20180222_v02_r01.cdf,2,1,3,ok
2018-02-23,yes,mvn_lpw_l2_mrgscpot_20180223_v02_r01.cdf,2,1,3,ok
2018-02-24,yes,mvn_lpw_l2_mrgscpot_20180224_v02_r01.cdf,2,1,3,ok
2018-02-25,yes,mvn_lpw_l2_mrgscpot_20180225_v02_r01.cdf,2,1,3,ok
2018-02-26,yes,mvn_lpw_l2_mrgscpot_20180226_v02_r01.cdf,2,1,3,ok
2018-02-27,yes,mvn_lpw_l2_mrgscpot_20180227_v02_r01.cdf,2,1,3,ok
2018-02-28,yes,mvn_lpw_l2_mrgscpot_20180228_v02_r01.cdf,2,1,3,ok
2018-03-01,yes,mvn_lpw_l2_mrgscpot_20180301_v02_r02.cdf,2,2,7,ok
2018-03-02,yes,mvn_lpw_l2_mrgscpot_20180302_v02_r02.cdf,2,2,3,ok
2018-03-03,yes,mvn_lpw_l2_mrgscpot_20180303_v02_r02.cdf,2,2,3,ok
2018-03-04,yes,mvn_lpw_l2_mrgscpot_20180304_v02_r02.cdf,2,2,3,ok
2018-03-05,yes,mvn_lpw_l2_mrgscpot_20180305_v02_r02.cdf,2,2,3,ok
2018-03-06,yes,mvn_lpw_l2_mrgscpot_20180306_v02_r02.cdf,2,2,3,ok
2018-03-07,yes,mvn_lpw_l2_mrgscpot_20180307_v02_r02.cdf,2,2,10,ok
2018-03-08,yes,mvn_lpw_l2_mrgscpot_20180308_v02_r02.cdf,2,2,3,ok
2018-03-09,yes,mvn_lpw_l2_mrgscpot_20180309_v02_r02.cdf,2,2,3,ok
2018-03-10,yes,mvn_lpw_l2_mrgscpot_20180310_v02_r02.cdf,2,2,3,ok
2018-03-11,yes,mvn_lpw_l2_mrgscpot_20180311_v02_r02.cdf,2,2,3,ok
2018-03-12,yes,mvn_lpw_l2_mrgscpot_20180312_v02_r02.cdf,2,2,3,ok
2018-03-13,yes,mvn_lpw_l2_mrgscpot_20180313_v02_r02.cdf,2,2,3,ok
2018-03-14,yes,mvn_lpw_l2_mrgscpot_20180314_v02_r01.cdf,2,1,3,ok
2018-03-15,yes,mvn_lpw_l2_mrgscpot_20180315_v02_r01.cdf,2,1,9,ok
2018-03-16,yes,mvn_lpw_l2_mrgscpot_20180316_v02_r01.cdf,2,1,9,ok
2018-03-17,yes,mvn_lpw_l2_mrgscpot_20180317_v02_r01.cdf,2,1,3,ok
2018-03-18,yes,mvn_lpw_l2_mrgscpot_20180318_v02_r01.cdf,2,1,3,ok
2018-03-19,yes,mvn_lpw_l2_mrgscpot_20180319_v02_r01.cdf,2,1,3,ok
2018-03-20,yes,mvn_lpw_l2_mrgscpot_20180320_v02_r01.cdf,2,1,3,ok
2018-03-21,yes,mvn_lpw_l2_mrgscpot_20180321_v02_r01.cdf,2,1,3,ok
2018-03-22,yes,mvn_lpw_l2_mrgscpot_20180322_v02_r01.cdf,2,1,3,ok
2018-03-23,yes,mvn_lpw_l2_mrgscpot_20180323_v02_r01.cdf,2,1,3,ok
2018-03-24,yes,mvn_lpw_l2_mrgscpot_20180324_v02_r01.cdf,2,1,3,ok
2018-03-25,yes,mvn_lpw_l2_mrgscpot_20180325_v02_r01.cdf,2,1,3,ok
2018-03-26,yes,mvn_lpw_l2_mrgscpot_20180326_v02_r01.cdf,2,1,3,ok
2018-03-27,yes,mvn_lpw_l2_mrgscpot_20180327_v02_r01.cdf,2,1,3,ok
2018-03-28,yes,mvn_lpw_l2_mrgscpot_20180328_v02_r01.cdf,2,1,3,ok
2018-03-29,yes,mvn_lpw_l2_mrgscpot_20180329_v02_r02.cdf,2,2,9,ok
2018-03-30,yes,mvn_lpw_l2_mrgscpot_20180330_v02_r02.cdf,2,2,3,ok
2018-03-31,yes,mvn_lpw_l2_mrgscpot_20180331_v02_r01.cdf,2,1,3,ok
2018-04-01,yes,mvn_lpw_l2_mrgscpot_20180401_v02_r01.cdf,2,1,10,ok
2018-04-02,yes,mvn_lpw_l2_mrgscpot_20180402_v02_r01.cdf,2,1,3,ok
2018-04-03,yes,mvn_lpw_l2_mrgscpot_20180403_v02_r01.cdf,2,1,3,ok
2018-04-04,yes,mvn_lpw_l2_mrgscpot_20180404_v02_r01.cdf,2,1,3,ok
2018-04-05,yes,mvn_lpw_l2_mrgscpot_20180405_v02_r01.cdf,2,1,3,ok
2018-04-06,yes,mvn_lpw_l2_mrgscpot_20180406_v02_r01.cdf,2,1,3,ok
2018-04-07,yes,mvn_lpw_l2_mrgscpot_20180407_v02_r01.cdf,2,1,3,ok
2018-04-08,yes,mvn_lpw_l2_mrgscpot_20180408_v02_r01.cdf,2,1,3,ok
2018-04-09,yes,mvn_lpw_l2_mrgscpot_20180409_v02_r01.cdf,2,1,3,ok
2018-04-10,yes,mvn_lpw_l2_mrgscpot_20180410_v02_r01.cdf,2,1,3,ok
2018-04-11,yes,mvn_lpw_l2_mrgscpot_20180411_v02_r01.cdf,2,1,3,ok
2018-04-12,yes,mvn_lpw_l2_mrgscpot_20180412_v02_r01.cdf,2,1,3,ok
2018-04-13,yes,mvn_lpw_l2_mrgscpot_20180413_v02_r01.cdf,2,1,9,ok
2018-04-14,no,,,,2,no_mrgscpot
2018-04-15,no,,,,2,no_mrgscpot
2018-04-16,no,,,,2,no_mrgscpot
2018-04-17,no,,,,2,no_mrgscpot
2018-04-18,yes,mvn_lpw_l2_mrgscpot_20180418_v02_r01.cdf,2,1,3,ok
2018-04-19,yes,mvn_lpw_l2_mrgscpot_20180419_v02_r02.cdf,2,2,3,ok
2018-04-20,yes,mvn_lpw_l2_mrgscpot_20180420_v02_r02.cdf,2,2,3,ok
2018-04-21,yes,mvn_lpw_l2_mrgscpot_20180421_v02_r02.cdf,2,2,3,ok
2018-04-22,yes,mvn_lpw_l2_mrgscpot_20180422_v02_r02.cdf,2,2,3,ok
2018-04-23,yes,mvn_lpw_l2_mrgscpot_20180423_v02_r02.cdf,2,2,3,ok
2018-04-24,yes,mvn_lpw_l2_mrgscpot_20180424_v02_r02.cdf,2,2,3,ok
2018-04-25,yes,mvn_lpw_l2_mrgscpot_20180425_v02_r03.cdf,2,3,3,ok
2018-04-26,yes,mvn_lpw_l2_mrgscpot_20180426_v02_r03.cdf,2,3,3,ok
2018-04-27,yes,mvn_lpw_l2_mrgscpot_20180427_v02_r03.cdf,2,3,3,ok
2018-04-28,yes,mvn_lpw_l2_mrgscpot_20180428_v02_r03.cdf,2,3,3,ok
2018-04-29,yes,mvn_lpw_l2_mrgscpot_20180429_v02_r01.cdf,2,1,3,ok
2018-04-30,yes,mvn_lpw_l2_mrgscpot_20180430_v02_r01.cdf,2,1,3,ok
2018-05-01,yes,mvn_lpw_l2_mrgscpot_20180501_v02_r01.cdf,2,1,3,ok
2018-05-02,yes,mvn_lpw_l2_mrgscpot_20180502_v02_r01.cdf,2,1,3,ok
2018-05-03,yes,mvn_lpw_l2_mrgscpot_20180503_v02_r01.cdf,2,1,10,ok
2018-05-04,yes,mvn_lpw_l2_mrgscpot_20180504_v02_r01.cdf,2,1,9,ok
2018-05-05,yes,mvn_lpw_l2_mrgscpot_20180505_v02_r01.cdf,2,1,3,ok
2018-05-06,yes,mvn_lpw_l2_mrgscpot_20180506_v02_r01.cdf,2,1,3,ok
2018-05-07,yes,mvn_lpw_l2_mrgscpot_20180507_v02_r01.cdf,2,1,3,ok
2018-05-08,yes,mvn_lpw_l2_mrgscpot_20180508_v02_r01.cdf,2,1,3,ok
2018-05-09,yes,mvn_lpw_l2_mrgscpot_20180509_v02_r01.cdf,2,1,3,ok
2018-05-10,yes,mvn_lpw_l2_mrgscpot_20180510_v02_r01.cdf,2,1,9,ok
2018-05-11,yes,mvn_lpw_l2_mrgscpot_20180511_v02_r01.cdf,2,1,3,ok
2018-05-12,yes,mvn_lpw_l2_mrgscpot_20180512_v02_r02.cdf,2,2,3,ok
2018-05-13,yes,mvn_lpw_l2_mrgscpot_20180513_v02_r02.cdf,2,2,3,ok
2018-05-14,yes,mvn_lpw_l2_mrgscpot_20180514_v02_r02.cdf,2,2,3,ok
2018-05-15,yes,mvn_lpw_l2_mrgscpot_20180515_v02_r02.cdf,2,2,3,ok
2018-05-16,yes,mvn_lpw_l2_mrgscpot_20180516_v02_r02.cdf,2,2,3,ok
2018-05-17,yes,mvn_lpw_l2_mrgscpot_20180517_v02_r02.cdf,2,2,3,ok
2018-05-18,yes,mvn_lpw_l2_mrgscpot_20180518_v02_r02.cdf,2,2,3,ok
2018-05-19,yes,mvn_lpw_l2_mrgscpot_20180519_v02_r01.cdf,2,1,3,ok
2018-05-20,yes,mvn_lpw_l2_mrgscpot_20180520_v02_r02.cdf,2,2,3,ok
2018-05-21,yes,mvn_lpw_l2_mrgscpot_20180521_v02_r01.cdf,2,1,3,ok
2018-05-22,yes,mvn_lpw_l2_mrgscpot_20180522_v02_r01.cdf,2,1,3,ok
2018-05-23,yes,mvn_lpw_l2_mrgscpot_20180523_v02_r01.cdf,2,1,3,ok
2018-05-24,yes,mvn_lpw_l2_mrgscpot_20180524_v02_r01.cdf,2,1,7,ok
2018-05-25,yes,mvn_lpw_l2_mrgscpot_20180525_v02_r01.cdf,2,1,9,ok
2018-05-26,yes,mvn_lpw_l2_mrgscpot_20180526_v02_r01.cdf,2,1,3,ok
2018-05-27,yes,mvn_lpw_l2_mrgscpot_20180527_v02_r02.cdf,2,2,3,ok
2018-05-28,yes,mvn_lpw_l2_mrgscpot_20180528_v02_r01.cdf,2,1,3,ok
2018-05-29,yes,mvn_lpw_l2_mrgscpot_20180529_v02_r01.cdf,2,1,3,ok
2018-05-30,yes,mvn_lpw_l2_mrgscpot_20180530_v02_r01.cdf,2,1,3,ok
2018-05-31,yes,mvn_lpw_l2_mrgscpot_20180531_v02_r01.cdf,2,1,10,ok
2018-06-01,yes,mvn_lpw_l2_mrgscpot_20180601_v02_r01.cdf,2,1,3,ok
2018-06-02,yes,mvn_lpw_l2_mrgscpot_20180602_v02_r01.cdf,2,1,3,ok
2018-06-03,yes,mvn_lpw_l2_mrgscpot_20180603_v02_r01.cdf,2,1,3,ok
2018-06-04,yes,mvn_lpw_l2_mrgscpot_20180604_v02_r01.cdf,2,1,3,ok
2018-06-05,yes,mvn_lpw_l2_mrgscpot_20180605_v02_r01.cdf,2,1,3,ok
2018-06-06,yes,mvn_lpw_l2_mrgscpot_20180606_v02_r01.cdf,2,1,3,ok
2018-06-07,yes,mvn_lpw_l2_mrgscpot_20180607_v02_r01.cdf,2,1,9,ok
2018-06-08,yes,mvn_lpw_l2_mrgscpot_20180608_v02_r01.cdf,2,1,3,ok
2018-06-09,yes,mvn_lpw_l2_mrgscpot_20180609_v02_r02.cdf,2,2,3,ok
2018-06-10,yes,mvn_lpw_l2_mrgscpot_20180610_v02_r02.cdf,2,2,3,ok
2018-06-11,yes,mvn_lpw_l2_mrgscpot_20180611_v02_r01.cdf,2,1,3,ok
2018-06-12,yes,mvn_lpw_l2_mrgscpot_20180612_v02_r01.cdf,2,1,3,ok
2018-06-13,yes,mvn_lpw_l2_mrgscpot_20180613_v02_r01.cdf,2,1,3,ok
2018-06-14,yes,mvn_lpw_l2_mrgscpot_20180614_v02_r02.cdf,2,2,3,ok
2018-06-15,yes,mvn_lpw_l2_mrgscpot_20180615_v02_r01.cdf,2,1,3,ok
2018-06-16,yes,mvn_lpw_l2_mrgscpot_20180616_v02_r01.cdf,2,1,3,ok
2018-06-17,yes,mvn_lpw_l2_mrgscpot_20180617_v02_r01.cdf,2,1,3,ok
2018-06-18,yes,mvn_lpw_l2_mrgscpot_20180618_v02_r02.cdf,2,2,3,ok
2018-06-19,yes,mvn_lpw_l2_mrgscpot_20180619_v02_r01.cdf,2,1,3,ok
2018-06-20,yes,mvn_lpw_l2_mrgscpot_20180620_v02_r01.cdf,2,1,3,ok
2018-06-21,yes,mvn_lpw_l2_mrgscpot_20180621_v02_r02.cdf,2,2,9,ok
2018-06-22,yes,mvn_lpw_l2_mrgscpot_20180622_v02_r02.cdf,2,2,3,ok
2018-06-23,yes,mvn_lpw_l2_mrgscpot_20180623_v02_r02.cdf,2,2,3,ok
2018-06-24,yes,mvn_lpw_l2_mrgscpot_20180624_v02_r02.cdf,2,2,3,ok
2018-06-25,yes,mvn_lpw_l2_mrgscpot_20180625_v02_r03.cdf,2,3,3,ok
2018-06-26,yes,mvn_lpw_l2_mrgscpot_20180626_v02_r03.cdf,2,3,3,ok
2018-06-27,yes,mvn_lpw_l2_mrgscpot_20180627_v02_r03.cdf,2,3,9,ok
2018-06-28,yes,mvn_lpw_l2_mrgscpot_20180628_v02_r03.cdf,2,3,3,ok
2018-06-29,yes,mvn_lpw_l2_mrgscpot_20180629_v02_r02.cdf,2,2,3,ok
2018-06-30,yes,mvn_lpw_l2_mrgscpot_20180630_v02_r02.cdf,2,2,3,ok
2018-07-01,yes,mvn_lpw_l2_mrgscpot_20180701_v02_r02.cdf,2,2,10,ok
2018-07-02,yes,mvn_lpw_l2_mrgscpot_20180702_v02_r02.cdf,2,2,3,ok
2018-07-03,yes,mvn_lpw_l2_mrgscpot_20180703_v02_r02.cdf,2,2,3,ok
2018-07-04,yes,mvn_lpw_l2_mrgscpot_20180704_v02_r02.cdf,2,2,3,ok
2018-07-05,yes,mvn_lpw_l2_mrgscpot_20180705_v02_r02.cdf,2,2,9,ok
2018-07-06,yes,mvn_lpw_l2_mrgscpot_20180706_v02_r02.cdf,2,2,3,ok
2018-07-07,yes,mvn_lpw_l2_mrgscpot_20180707_v02_r02.cdf,2,2,3,ok
2018-07-08,yes,mvn_lpw_l2_mrgscpot_20180708_v02_r02.cdf,2,2,3,ok
2018-07-09,yes,mvn_lpw_l2_mrgscpot_20180709_v02_r02.cdf,2,2,3,ok
2018-07-10,yes,mvn_lpw_l2_mrgscpot_20180710_v02_r02.cdf,2,2,3,ok
2018-07-11,yes,mvn_lpw_l2_mrgscpot_20180711_v02_r02.cdf,2,2,3,ok
2018-07-12,yes,mvn_lpw_l2_mrgscpot_20180712_v02_r02.cdf,2,2,3,ok
